4	31	Nana's	12	2	842	926	154	246
4	32	absurd	13	2	926	1010	154	246
4	33	suspicions.	14	2	1010	1152	154	246
4	34	She	15	2	1152	1202	154	246
4	35	thought	16	2	1202	1298	154	246
4	36	the	17	2	1298	1368	154	246
4	37	best	1	3	171	253	246	340
4	38	way	2	3	253	303	246	340
4	39	of	3	3	303	338	246	340
4	40	getting	4	3	338	434	246	340
4	41	a	5	3	434	458	246	340
4	42	little	6	3	458	541	246	340
4	43	quiet	7	3	541	613	246	340
4	44	was	8	3	613	662	246	340
4	45	to	9	3	662	698	246	340
4	46	take	10	3	698	757	246	340
4	47	Nana	11	3	757	818	246	340
4	48	to	12	3	818	854	246	340
4	49	the	13	3	854	902	246	340
4	50	nursery	14	3	902	999	246	340
4	51	for	15	3	999	1046	246	340
4	52	a	16	3	1046	1070	246	340
4	53	"moment,"	17	3	1070	1164	246	340
4	54	but	18	3	1164	1214	246	340
4	55	in	19	3	1214	1250	246	340
4	56	custody	20	3	1250	1347	246	340
4	57	of	21	3	1347	1405	246	340
4	58	course.	1	4	172	309	340	418
5	1	Mrs.	1	1	170	252	70	154
5	2	Darling	2	1	252	349	70	154
5	3	quivered	3	1	349	458	70	154
5	4	and	4	1	458	505	70	154
5	5	went	5	1	505	566	70	154
5	6	to	6	1	566	602	70	154
5	7	the	7	1	602	649	70	154
5	8	window.	8	1	649	744	70	154
5	9	It	9	1	744	781	70	154
5	10	was	10	1	781	830	70	154
5	11	securely	11	1	830	939	70	154
5	12	fastened.	12	1	939	1056	70	154
5	13	She	13	1	1056	1106	70	154
5	14	looked	14	1	1106	1190	70	154
5	15	"out,"	15	1	1190	1248	70	154
5	16	and	16	1	1248	1298	70	154
5	17	the	17	1	1298	1368	70	154
5	18	night	1	2	172	265	154	246
5	19	was	2	2	265	313	154	246
5	20	peppered	3	2	313	421	154	246
5	21	with	4	2	421	482	154	246
5	22	stars.	5	2	482	564	154	246
5	23	They	6	2	564	626	154	246
5	24	were	7	2	626	686	154	246
5	25	crowding	8	2	686	794	154	246
5	26	round	9	2	794	866	154	246
5	27	the	10	2	866	914	154	246
5	28	"house,"	11	2	914	996	154	246
5	29	as	12	2	996	1033	154	246
5	30	if	13	2	1033	1070	154	246
5	31	curious	14	2	1070	1166	154	246
5	32	to	15	2	1166	1202	154	246
5	33	see	16	2	1202	1249	154	246
5	34	what	17	2	1249	1309	154	246
5	35	was	18	2	1309	1358	154	246
5	36	to	19	2	1358	1417	154	246
5	37	take	1	3	172	253	246	338
5	38	place	2	3	253	326	246	338
5	39	"there,"	3	3	326	408	246	338
5	40	but	4	3	408	458	246	338
5	41	she	5	3	458	505	246	338
5	42	did	6	3	505	554	246	338
5	43	not	7	3	554	602	246	338
5	44	notice	8	3	602	686	246	338
5	45	"this,"	9	3	686	756	246	338
5	46	nor	10	3	756	806	246	338
5	47	that	11	3	806	866	246	338
5	48	one	12	3	866	914	246	338
5	49	or	13	3	914	950	246	338
5	50	two	14	3	950	998	246	338
5	51	of	15	3	998	1034	246	338
5	52	the	16	3	1034	1082	246	338
5	53	smaller	17	3	1082	1178	246	338
5	54	ones	18	3	1178	1237	246	338
5	55	winked	19	3	1237	1322	246	338
5	56	at	20	3	1322	1381	246	338
5	57	her.	1	4	172	273	338	418
6	1	Seeing	1	1	172	277	70	154
6	2	Peter	2	1	277	350	70	154
6	3	slowly	3	1	350	435	70	154
6	4	advancing	4	1	435	553	70	154
6	5	upon	5	1	553	614	70	154
6	6	him	6	1	614	663	70	154
6	7	through	7	1	663	758	70	154
6	8	the	8	1	758	806	70	154
6	9	air	9	1	806	853	70	154
6	10	with	10	1	853	914	70	154
6	11	dagger	11	1	914	998	70	154
6	12	"poised,"	12	1	998	1092	70	154
6	13	he	13	1	1092	1130	70	154
6	14	sprang	14	1	1130	1213	70	154
6	15	upon	15	1	1213	1274	70	154
6	16	the	16	1	1274	1344	70	154
6	17	bulwarks	1	2	171	302	154	246
6	18	to	2	2	302	338	154	246
6	19	cast	3	2	338	398	154	246
6	20	himself	4	2	398	494	154	246
6	21	into	5	2	494	554	154	246
6	22	the	6	2	554	602	154	246
6	23	sea.	7	2	602	659	154	246
6	24	He	8	2	659	697	154	246
6	25	did	9	2	697	746	154	246
6	26	not	10	2	746	794	154	246
6	27	know	11	2	794	855	154	246
6	28	that	12	2	855	914	154	246
6	29	the	13	2	914	962	154	246
6	30	crocodile	14	2	962	1081	154	246
6	31	was	15	2	1081	1129	154	246
6	32	waiting	16	2	1129	1226	154	246
6	33	for	17	2	1226	1274	154	246
6	34	him;	18	2	1274	1332	154	246
6	35	for	19	2	1332	1405	154	246
6	36	we	1	3	170	229	246	338
6	37	purposely	2	3	229	351	246	338
6	38	stopped	3	3	351	446	246	338
6	39	the	4	3	446	494	246	338
6	40	clock	5	3	494	566	246	338
6	41	that	6	3	566	626	246	338
6	42	this	7	3	626	686	246	338
6	43	knowledge	8	3	686	805	246	338
6	44	might	9	3	805	878	246	338
6	45	be	10	3	878	914	246	338
6	46	spared	11	3	914	998	246	338
6	47	him:	12	3	998	1056	246	338
6	48	a	13	3	1056	1082	246	338
6	49	little	14	3	1082	1165	246	338
6	50	mark	15	3	1165	1226	246	338
6	51	of	16	3	1226	1263	246	338
6	52	respect	17	3	1263	1381	246	338
6	53	from	1	4	172	254	338	418
6	54	us	2	4	254	290	338	418
6	55	at	3	4	290	326	338	418
6	56	the	4	4	326	374	338	418
6	57	end.	5	4	374	453	338	418
7	1	Dorothy	1	1	172	290	70	154
7	2	didn't	2	1	290	374	70	154
7	3	know.	3	1	374	444	70	154
7	4	She	4	1	444	494	70	154
7	5	looked	5	1	494	578	70	154
7	6	around	6	1	578	662	70	154
7	7	her	7	1	662	710	70	154
7	8	anxiously	8	1	710	831	70	154
7	9	for	9	1	831	878	70	154
7	10	some	10	1	878	938	70	154
7	11	familiar	11	1	938	1046	70	154
7	12	landmark;	12	1	1046	1164	70	154
7	13	but	13	1	1164	1214	70	154
7	14	everything	14	1	1214	1345	70	154
7	15	was	15	1	1345	1416	70	154
7	16	strange.	1	2	172	300	154	246
7	17	Between	2	2	300	398	154	246
7	18	the	3	2	398	445	154	246
7	19	branches	4	2	445	554	154	246
7	20	of	5	2	554	590	154	246
7	21	the	6	2	590	637	154	246
7	22	many	7	2	637	699	154	246
7	23	roads	8	2	699	769	154	246
7	24	were	9	2	769	830	154	246
7	25	green	10	2	830	902	154	246
7	26	meadows	11	2	902	998	154	246
7	27	and	12	2	998	1046	154	246
7	28	a	13	2	1046	1070	154	246
7	29	few	14	2	1070	1119	154	246
7	30	shrubs	15	2	1119	1202	154	246
7	31	and	16	2	1202	1250	154	246
7	32	"trees,"	17	2	1250	1332	154	246
7	33	but	18	2	1332	1405	154	246
7	34	she	1	3	172	242	246	338
7	35	couldn't	2	3	242	350	246	338
7	36	see	3	3	350	398	246	338
7	37	the	4	3	398	446	246	338
7	38	farm-house	5	3	446	578	246	338
7	39	from	6	3	578	638	246	338
7	40	which	7	3	638	710	246	338
7	41	she	8	3	710	758	246	338
7	42	had	9	3	758	806	246	338
7	43	just	10	3	806	866	246	338
7	44	"come,"	11	3	866	936	246	338
7	45	or	12	3	936	974	246	338
7	46	anything	13	3	974	1082	246	338
7	47	she	14	3	1082	1130	246	338
7	48	had	15	3	1130	1178	246	338
7	49	ever	16	3	1178	1238	246	338
7	50	seen	17	3	1238	1298	246	338
7	51	"before,"	18	3	1298	1413	246	338
7	52	except	1	4	172	278	338	422
7	53	the	2	4	278	326	338	422
7	54	shaggy	3	4	326	410	338	422
7	55	man	4	4	410	458	338	422
7	56	and	5	4	458	506	338	422
7	57	Toto.	6	4	506	597	338	422
8	1	The	1	1	171	242	70	154
8	2	human	2	1	242	314	70	154
8	3	body	3	1	314	375	70	154
8	4	can	4	1	375	422	70	154
8	5	tolerate	5	1	422	530	70	154
8	6	only	6	1	530	591	70	154
8	7	a	7	1	591	614	70	154
8	8	small	8	1	614	687	70	154
8	9	range	9	1	687	758	70	154
8	10	of	10	1	758	794	70	154
8	11	"temperature,"	11	1	794	948	70	154
8	12	especially	12	1	948	1082	70	154
8	13	when	13	1	1082	1142	70	154
8	14	the	14	1	1142	1189	70	154
8	15	person	15	1	1189	1274	70	154
8	16	is	16	1	1274	1332	70	154
8	17	engaged	1	2	172	290	154	246
8	18	in	2	2	290	325	154	246
8	19	vigorous	3	2	325	434	154	246
8	20	activity.	4	2	434	551	154	246
8	21	Heat	5	2	551	615	154	246
8	22	reactions	6	2	615	733	154	246
8	23	usually	7	2	733	831	154	246
8	24	occur	8	2	831	901	154	246
8	25	when	9	2	901	962	154	246
8	26	large	10	2	962	1034	154	246
8	27	amounts	11	2	1034	1130	154	246
8	28	of	12	2	1130	1165	154	246
8	29	water	13	2	1165	1238	154	246
8	30	and/or	14	2	1238	1322	154	246
8	31	salt	15	2	1322	1405	154	246
8	32	are	1	3	172	242	246	338
8	33	lost	2	3	242	302	246	338
8	34	through	3	3	302	398	246	338
8	35	excessive	4	3	398	518	246	338
8	36	sweating	5	3	518	626	246	338
8	37	following	6	3	626	746	246	338
8	38	strenuous	7	3	746	866	246	338
8	39	exercise.	8	3	866	983	246	338
8	40	When	9	3	983	1046	246	338
8	41	the	10	3	1046	1093	246	338
8	42	body	11	3	1093	1154	246	338
8	43	becomes	12	3	1154	1250	246	338
8	44	overheated	13	3	1250	1405	246	338
8	45	and	1	4	172	242	338	422
8	46	cannot	2	4	242	326	338	422
8	47	eliminate	3	4	326	446	338	422
8	48	this	4	4	446	506	338	422
8	49	excess	5	4	506	590	338	422
8	50	"heat,"	6	4	590	660	338	422
8	51	heat	7	4	660	722	338	422
8	52	exhaustion	8	4	722	854	338	422
8	53	and	9	4	854	902	338	422
8	54	heat	10	4	902	962	338	422
8	55	stroke	11	4	962	1046	338	422
8	56	are	12	4	1046	1093	338	422
8	57	possible.	13	4	1093	1233	338	422
9	1	It	1	1	171	229	70	154
9	2	was	2	1	229	278	70	154
9	3	a	3	1	278	302	70	154
9	4	forbidding	4	1	302	434	70	154
9	5	"challenge,"	5	1	434	564	70	154
9	6	and	6	1	564	614	70	154
9	7	it	7	1	614	650	70	154
9	8	says	8	1	650	709	70	154
9	9	much	9	1	709	770	70	154
9	10	for	10	1	770	817	70	154
9	11	Winstanley's	11	1	817	973	70	154
9	12	persuasive	12	1	973	1106	70	154
9	13	"abilities,"	13	1	1106	1236	70	154
9	14	not	14	1	1236	1286	70	154
9	15	to	15	1	1286	1345	70	154
9	16	mention	1	2	171	290	154	246
9	17	his	2	2	290	338	154	246
9	18	"self-confidence,"	3	2	338	540	154	246
9	19	that	4	2	540	602	154	246
9	20	the	5	2	602	650	154	246
9	21	admiralty	6	2	650	771	154	246
9	22	agreed	7	2	771	854	154	246
9	23	to	8	2	854	890	154	246
9	24	fund	9	2	890	950	154	246
9	25	him.	10	2	950	1007	154	246
9	26	No	11	2	1007	1046	154	246
9	27	lighthouse	12	2	1046	1178	154	246
9	28	had	13	2	1178	1226	154	246
9	29	ever	14	2	1226	1286	154	246
9	30	been	15	2	1286	1369	154	246
9	31	built	1	3	171	266	246	338
9	32	out	2	3	266	314	246	338
9	33	to	3	3	314	350	246	338
9	34	sea	4	3	350	398	246	338
9	35	on	5	3	398	434	246	338
9	36	an	6	3	434	470	246	338
9	37	isolated	7	3	470	579	246	338
9	38	rock	8	3	579	638	246	338
9	39	before.	9	3	638	732	246	338
9	40	The	10	3	732	781	246	338
9	41	Eddystone	11	3	781	901	246	338
9	42	is	12	3	901	938	246	338
9	43	hard	13	3	938	998	246	338
9	44	enough	14	3	998	1082	246	338
9	45	to	15	3	1082	1118	246	338
9	46	"avoid,"	16	3	1118	1200	246	338
9	47	but	17	3	1200	1250	246	338
9	48	landing	18	3	1250	1346	246	338
9	49	on	19	3	1346	1405	246	338
9	50	it	1	4	171	230	338	422
9	51	is	2	4	230	266	338	422
9	52	a	3	4	266	290	338	422
9	53	separate	4	4	290	398	338	422
9	54	challenge	5	4	398	518	338	422
9	55	entirely.	6	4	518	657	338	422
10	1	A	1	1	170	219	70	154
10	2	clergyman	2	1	219	339	70	154
10	3	remarked	3	1	339	446	70	154
10	4	to	4	1	446	482	70	154
10	5	"him,"	5	1	482	540	70	154
10	6	The	6	1	540	602	70	154
10	7	Lord	7	1	602	662	70	154
10	8	is	8	1	662	698	70	154
10	9	on	9	1	698	734	70	154
10	10	our	10	1	734	782	70	154
10	11	side.	11	1	782	866	70	154
10	12	I	12	1	866	889	70	154
10	13	am	13	1	889	927	70	154
10	14	not	14	1	927	974	70	154
10	15	at	15	1	974	1010	70	154
10	16	all	16	1	1010	1058	70	154
10	17	concerned	17	1	1058	1178	70	154
10	18	about	18	1	1178	1250	70	154
10	19	"that,"	19	1	1250	1341	70	154
10	20	replied	1	2	173	289	154	246
10	21	Mr.	2	2	289	336	154	246
10	22	Lincoln;	3	2	336	444	154	246
10	23	for	4	2	444	506	154	246
10	24	I	5	2	506	529	154	246
10	25	know	6	2	529	591	154	246
10	26	that	7	2	591	650	154	246
10	27	the	8	2	650	698	154	246
10	28	Lord	9	2	698	758	154	246
10	29	is	10	2	758	794	154	246
10	30	always	11	2	794	878	154	246
10	31	on	12	2	878	914	154	246
10	32	the	13	2	914	962	154	246
10	33	side	14	2	962	1022	154	246
10	34	of	15	2	1022	1058	154	246
10	35	the	16	2	1058	1106	154	246
10	36	right.	17	2	1106	1188	154	246
10	37	But	18	2	1188	1238	154	246
10	38	it	19	2	1238	1274	154	246
10	39	is	20	2	1274	1309	154	246
10	40	my	21	2	1309	1370	154	246
10	41	constant	1	3	172	302	246	330
10	42	anxiety	2	3	302	399	246	330
10	43	and	3	3	399	446	246	330
10	44	prayer	4	3	446	530	246	330
10	45	that	5	3	530	590	246	330
10	46	I	6	3	590	613	246	330
10	47	and	7	3	613	662	246	330
10	48	this	8	3	662	722	246	330
10	49	nation	9	3	722	806	246	330
10	50	should	10	3	806	890	246	330
10	51	be	11	3	890	926	246	330
10	52	on	12	3	926	962	246	330
10	53	the	13	3	962	1010	246	330
10	54	Lord's	14	3	1010	1094	246	330
10	55	side.	15	3	1094	1200	246	330
11	1	Known	1	1	171	266	70	154
11	2	as	2	1	266	301	70	154
11	3	Rapa	3	1	301	361	70	154
11	4	Nui	4	1	361	410	70	154
11	5	to	5	1	410	446	70	154
11	6	the	6	1	446	493	70	154
11	7	island's	7	1	493	601	70	154
11	8	"inhabitants,"	8	1	601	756	70	154
11	9	Rongorongo	9	1	756	890	70	154
11	10	is	10	1	890	926	70	154
11	11	a	11	1	926	949	70	154
11	12	writing	12	1	949	1046	70	154
11	13	system	13	1	1046	1131	70	154
11	14	comprised	14	1	1131	1250	70	154
11	15	of	15	1	1250	1309	70	154
11	16	pictographs.	1	2	171	348	154	246
11	17	It	2	2	348	386	154	246
11	18	has	3	2	386	433	154	246
11	19	been	4	2	433	494	154	246
11	20	found	5	2	494	566	154	246
11	21	carved	6	2	566	650	154	246
11	22	into	7	2	650	710	154	246
11	23	many	8	2	710	771	154	246
11	24	oblong	9	2	771	853	154	246
11	25	wooden	10	2	853	938	154	246
11	26	tablets	11	2	938	1034	154	246
11	27	and	12	2	1034	1082	154	246
11	28	other	13	2	1082	1154	154	246
11	29	artifacts	14	2	1154	1274	154	246
11	30	from	15	2	1274	1335	154	246
11	31	the	16	2	1335	1404	154	246
11	32	island's	1	3	171	302	246	338
11	33	history.	2	3	302	408	246	338
11	34	The	3	3	408	458	246	338
11	35	art	4	3	458	506	246	338
11	36	of	5	3	506	541	246	338
11	37	writing	6	3	541	637	246	338
11	38	was	7	3	637	686	246	338
11	39	not	8	3	686	734	246	338
11	40	known	9	3	734	806	246	338
11	41	in	10	3	806	842	246	338
11	42	any	11	3	842	891	246	338
11	43	nearby	12	3	891	974	246	338
11	44	islands	13	3	974	1070	246	338
11	45	and	14	3	1070	1118	246	338
11	46	the	15	3	1118	1166	246	338
11	47	script's	16	3	1166	1273	246	338
11	48	mere	17	3	1273	1356	246	338
11	49	existence	1	4	172	313	338	422
11	50	is	2	4	313	350	338	422
11	51	sufficient	3	4	350	482	338	422
11	52	to	4	4	482	518	338	422
11	53	confound	5	4	518	626	338	422
11	54	anthropologists.	6	4	626	849	338	422
12	1	Some	1	1	171	253	70	154
12	2	months	2	1	253	338	70	154
12	3	"later,"	3	1	338	419	70	154
12	4	Michael	4	1	419	518	70	154
12	5	Larson	5	1	518	602	70	154
12	6	saw	6	1	602	651	70	154
12	7	another	7	1	651	746	70	154
12	8	opportunity	8	1	746	891	70	154
12	9	to	9	1	891	926	70	154
12	10	stack	10	1	926	998	70	154
12	11	the	11	1	998	1046	70	154
12	12	odds	12	1	1046	1105	70	154
12	13	in	13	1	1105	1142	70	154
12	14	his	14	1	1142	1190	70	154
12	15	favor	15	1	1190	1261	70	154
12	16	with	16	1	1261	1322	70	154
12	17	a	17	1	1322	1369	70	154
12	18	dash	1	2	171	254	154	246
12	19	of	2	2	254	290	154	246
12	20	ingenuity.	3	2	290	419	154	246
12	21	He	4	2	419	457	154	246
12	22	walked	5	2	457	542	154	246
12	23	into	6	2	542	602	154	246
12	24	his	7	2	602	649	154	246
12	25	bank	8	2	649	710	154	246
12	26	one	9	2	710	757	154	246
12	27	day	10	2	757	807	154	246
12	28	and	11	2	807	854	154	246
12	29	asked	12	2	854	926	154	246
12	30	to	13	2	926	961	154	246
12	31	withdraw	14	2	961	1071	154	246
12	32	his	15	2	1071	1118	154	246
12	33	entire	16	2	1118	1202	154	246
12	34	account	17	2	1202	1321	154	246
12	35	"balance,"	1	3	171	300	246	338
12	36	but	2	3	300	349	246	338
12	37	with	3	3	349	410	246	338
12	38	an	4	3	410	446	246	338
12	39	unusual	5	3	446	542	246	338
12	40	stipulation:	6	3	542	695	246	338
12	41	He	7	3	695	733	246	338
12	42	wanted	8	3	733	818	246	338
12	43	as	9	3	818	853	246	338
12	44	much	10	3	853	914	246	338
12	45	of	11	3	914	950	246	338
12	46	the	12	3	950	998	246	338
12	47	cash	13	3	998	1058	246	338
12	48	as	14	3	1058	1093	246	338
12	49	possible	15	3	1093	1201	246	338
12	50	in	16	3	1201	1238	246	338
12	51	one	17	3	1238	1285	246	338
12	52	dollar	18	3	1285	1393	246	338
12	53	notes.	1	4	172	297	338	418
13	1	Bob	1	1	171	241	70	154
13	2	"Murphy,"	2	1	241	336	70	154
13	3	the	3	1	336	386	70	154
13	4	Senior	4	1	386	470	70	154
13	5	PGA	5	1	470	518	70	154
13	6	Tour	6	1	518	578	70	154
13	7	money	7	1	578	651	70	154
13	8	leader	8	1	651	733	70	154
13	9	with	9	1	733	794	70	154
13	10	seven	10	1	794	866	70	154
13	11	hundred	11	1	866	962	70	154
13	12	"thousand,"	12	1	962	1080	70	154
13	13	says	13	1	1080	1142	70	154
13	14	heat	14	1	1142	1202	70	154
13	15	shouldn't	15	1	1202	1322	70	154
13	16	be	16	1	1322	1358	70	154
13	17	a	17	1	1358	1405	70	154
13	18	factor.	1	2	172	294	154	246
13	19	I	2	2	294	337	154	246
13	20	don't	3	2	337	410	154	246
13	21	think	4	2	410	481	154	246
13	22	you're	5	2	481	566	154	246
13	23	going	6	2	566	638	154	246
13	24	to	7	2	638	674	154	246
13	25	have	8	2	674	734	154	246
13	26	a	9	2	734	758	154	246
13	27	heat	10	2	758	817	154	246
13	28	wave	11	2	817	878	154	246
13	29	I'm	12	2	878	927	154	246
13	30	not	13	2	927	974	154	246
13	31	going	14	2	974	1046	154	246
13	32	to	15	2	1046	1082	154	246
13	33	be	16	2	1082	1118	154	246
13	34	able	17	2	1118	1178	154	246
13	35	to	18	2	1178	1214	154	246
13	36	"handle,"	19	2	1214	1322	154	246
13	37	he	20	2	1322	1380	154	246
13	38	said.	1	3	172	264	246	330
13	39	Everybody	2	3	264	399	246	330
13	40	treats	3	3	399	481	246	330
13	41	it	4	3	481	518	246	330
13	42	differently.	5	3	518	671	246	330
13	43	My	6	3	671	711	246	330
